BF_replication,BF_uniform,BF_BUJ,True_prob,data_length_at_stop_BF
0.000342589,0.001440065,0.000506911,0.510821785,53406
0.001728182,0.011775866,0.003283599,0.51376563,30060
8.48E-22,1.27E-20,4.53E-21,0.528845719,30060
1.90E-29,9.27E-28,3.25E-28,0.536908746,30060
6.01E-17,8.31E-16,2.97E-16,0.524894206,30060
1.40E-43,1.86E-42,5.66E-43,0.54303133,30060
2.88E-77,8.12E-77,2.98E-77,0.552909868,30060
3.47E-42,5.23E-41,1.46E-41,0.541958389,30060
8.65E-49,8.41E-48,3.00E-48,0.543284145,30060
3.03E-36,4.05E-35,1.46E-35,0.54030319,30060
4.48E-15,6.94E-14,2.10E-14,0.523000308,30060
9.92E-47,1.03E-45,3.67E-46,0.545386376,30060
2.56E-10,3.57E-09,9.68E-10,0.516853546,30060
0.00261654,0.017219673,0.00482553,0.511496187,30060
5.14E-12,1.11E-10,2.13E-11,0.525983819,30060
6.55E-07,5.77E-06,1.91E-06,0.515977667,30060
5.06E-23,8.39E-22,2.72E-22,0.530439826,30060
7.97E-12,1.67E-10,3.27E-11,0.52267397,30060
2.69E-21,3.88E-20,1.43E-20,0.53085288,30060
1.27E-29,6.19E-28,2.17E-28,0.53216237,30060
1.04E-13,2.15E-12,4.66E-13,0.525984477,30060
7.18E-14,1.44E-12,3.23E-13,0.519819566,30060
2.87E-30,1.34E-28,4.70E-29,0.530648156,30060
7.93E-64,9.22E-63,1.54E-63,0.552518015,30060
0.005185813,0.024631507,0.007928682,0.506218402,37836
4.29E-47,4.40E-46,1.57E-46,0.541693543,30060
81.76099474,104.8405387,35.75564475,0.506073649,84528
4.48E-15,6.94E-14,2.10E-14,0.524808243,30060
6.01E-17,8.31E-16,2.97E-16,0.52935792,30060
7.22E-23,1.18E-21,3.89E-22,0.528497474,30060
0.006031948,0.021030607,0.008197947,0.51051141,45612
1.04E-81,2.71E-81,8.56E-82,0.552909868,30060
9.92E-40,1.59E-38,4.44E-39,0.541004931,30060
4.12E-19,6.13E-18,2.13E-18,0.525514959,30060
3.68E-43,5.12E-42,1.51E-42,0.53160533,30060
4.41E-17,6.30E-16,2.19E-16,0.523854511,30060
8.80E-56,3.15E-54,1.12E-54,0.54446939,30060
2.30E-07,2.09E-06,6.97E-07,0.515880517,30060
1.07E-28,5.01E-27,1.75E-27,0.537889543,30060
4.89E-17,6.74E-16,2.42E-16,0.531335248,30060
1.91E-30,8.69E-29,3.06E-29,0.534925581,30060
8.38E-09,8.31E-08,2.86E-08,0.5172044,30060
9.74E-38,1.43E-36,4.56E-37,0.535333057,30060
5.08E-56,1.89E-54,6.75E-55,0.549564103,30060
1.494777203,2.426624834,0.827756458,0.509936391,100080
0.002078477,0.011637944,0.003388481,0.508909184,37836
7.70E-26,1.91E-24,4.17E-25,0.531847639,30060
8.02E-15,1.32E-13,3.73E-14,0.523527882,30060
9.72E-57,3.97E-55,1.42E-55,0.543396894,30060
0.002021676,0.004797507,0.002344756,0.511436011,68958
1.19E-43,1.57E-42,4.81E-43,0.539963156,30060
3.81E-44,4.78E-43,1.52E-43,0.539467008,30060
1.62E-12,3.67E-11,6.89E-12,0.524706256,30060
4.74E-22,7.26E-21,2.54E-21,0.528549695,30060
2.96E-96,7.47E-96,2.75E-96,0.556706283,30060
0.000201468,0.000556961,0.000263721,0.510919233,68958
6.35E-20,9.56E-19,3.32E-19,0.523013436,30060
8.62E-07,7.51E-06,2.48E-06,0.521031752,30060
7.91E-19,1.17E-17,4.07E-18,0.526018338,30060
1.75E-66,1.04E-65,3.03E-66,0.54611049,30060
1.17E-56,4.73E-55,1.69E-55,0.548301097,30060
1.02E-33,2.11E-32,5.15E-33,0.539901073,30060
5.67E-25,1.12E-23,3.07E-24,0.533087007,30060
4.49E-14,8.63E-13,2.03E-13,0.525677175,30060
3.58E-09,3.65E-08,1.26E-08,0.516292987,30060
3.18E-26,8.73E-25,1.72E-25,0.534097778,30060
4.27E-35,6.29E-34,2.10E-34,0.534715255,30060
5.08E-20,7.66E-19,2.66E-19,0.531364611,30060
1.41E-51,2.16E-50,4.45E-51,0.543529043,30060
0.006812979,0.023345419,0.009181016,0.512322014,45612
2.13E-31,8.08E-30,1.11E-30,0.531555653,30060
0.0011942,0.008328425,0.002328171,0.509784869,30060
8.29E-18,1.20E-16,4.18E-17,0.523124081,30060
9.92E-47,1.03E-45,3.67E-46,0.545249969,30060
7.36E-10,8.86E-09,2.70E-09,0.525148447,30060
2.49E-38,3.77E-37,1.15E-37,0.534235913,30060
5.18E-49,4.99E-48,1.78E-48,0.539859327,30060
1.85E-25,4.15E-24,1.00E-24,0.535074507,30060
1.97E-58,8.22E-57,2.97E-57,0.548476233,30060
1.89E-11,3.67E-10,7.63E-11,0.516853546,30060
5.34E-21,8.15E-20,2.83E-20,0.532193805,30060
9.01E-42,1.39E-40,3.84E-41,0.539877722,30060
1.53E-23,2.64E-22,8.25E-23,0.527560917,30060
4.53E-09,4.58E-08,1.57E-08,0.520340544,30060
1.70E-41,2.66E-40,7.28E-41,0.539674139,30060
5.18E-28,2.19E-26,2.78E-27,0.529488101,30060
1.67E-27,6.34E-26,9.00E-27,0.529663613,30060
3.98E-23,6.67E-22,2.15E-22,0.529700168,30060
8.65E-13,1.96E-11,3.71E-12,0.525872547,30060
0.000735764,0.00523269,0.001481982,0.511657768,30060
0.007390901,0.032952847,0.011008565,0.513278886,37836
1.58E-34,2.66E-33,7.85E-34,0.535279363,30060
2.83E-29,1.38E-27,4.84E-28,0.538713766,30060
1.90E-65,1.44E-64,3.44E-65,0.549024436,30060
5.70E-23,9.41E-22,3.07E-22,0.534445707,30060
2.69E-28,1.19E-26,4.16E-27,0.535906619,30060
0.546073881,1.02949282,0.351246679,0.503911723,100080
4.25E-31,1.72E-29,2.22E-30,0.533787525,30060
9.97E-39,1.54E-37,4.57E-38,0.538352673,30060
3.77E-30,1.78E-28,6.24E-29,0.53694086,30060
1.24E-12,2.81E-11,5.29E-12,0.518425662,30060
6.74E-06,5.30E-05,1.77E-05,0.511671514,30060
5.76E-34,1.12E-32,2.89E-33,0.53760945,30060
5.32E-07,4.72E-06,1.56E-06,0.520221731,30060
7.03E-32,2.37E-30,3.64E-31,0.538845935,30060
9.36E-55,2.77E-53,9.85E-54,0.553864653,30060
1.03E-11,2.12E-10,4.22E-11,0.518630409,30060
1.09E-18,1.61E-17,5.61E-18,0.525284371,30060
0.007722068,0.034164147,0.011464104,0.512008277,37836
7.09E-20,1.07E-18,3.71E-19,0.526542364,30060
8.76E-58,3.76E-56,1.35E-56,0.547440451,30060
4.65E-26,1.22E-24,2.52E-25,0.531333128,30060
0.002797591,0.008567608,0.003661573,0.510700144,53406
1.48E-06,1.26E-05,4.17E-06,0.518425662,30060
9.49E-11,1.51E-09,3.68E-10,0.51425959,30060
9.24E-37,1.27E-35,4.42E-36,0.538923195,30060
8.65E-07,5.69E-06,2.13E-06,0.514038322,37836
1.75E-05,0.000129164,4.37E-05,0.511742101,30060
0.00012278,0.000984685,0.000238167,0.514429081,37836
3.25E-20,4.92E-19,1.71E-19,0.526703873,30060
3.03E-12,6.72E-11,1.27E-11,0.521476753,30060
1.02E-33,2.11E-32,5.15E-33,0.528413354,30060
9.59E-41,1.54E-39,4.19E-40,0.538426195,30060
8.50E-40,1.36E-38,3.80E-39,0.540752133,30060
4.53E-09,4.58E-08,1.57E-08,0.519834736,30060
0.007249406,0.018368602,0.007023582,0.508092492,84528
0.0011942,0.008328425,0.002328171,0.516363429,30060
4.40E-05,0.000305583,0.000104833,0.515733157,30060
8.29E-18,1.20E-16,4.18E-17,0.519965991,30060
4.74E-59,2.22E-58,8.09E-59,0.550205045,30060
7.79E-50,8.75E-49,2.61E-49,0.538159329,30060
2.26E-15,3.28E-14,1.07E-14,0.525366635,30060
3.29E-30,1.54E-28,5.42E-29,0.52844849,30060
1.06E-41,1.64E-40,4.50E-41,0.538643054,30060
1.41E-51,2.16E-50,4.45E-51,0.541891786,30060
6.02E-13,1.35E-11,2.60E-12,0.526724823,30060
3.01E-21,4.61E-20,1.60E-20,0.529312195,30060
7.09E-76,2.15E-75,7.87E-76,0.556288877,30060
3.32E-09,3.39E-08,1.16E-08,0.516839649,30060
0.005571673,0.03365244,0.009706199,0.514696897,30060
6.13E-12,1.31E-10,2.53E-11,0.521879419,30060
2.00E-32,5.84E-31,1.03E-31,0.537887943,30060
6.97E-52,1.14E-50,2.18E-51,0.541847082,30060
8.37E-16,1.22E-14,4.02E-15,0.527060305,30060
7.85E-27,2.52E-25,4.24E-26,0.533144114,30060
2.60E-20,3.93E-19,1.37E-19,0.530581196,30060
2.23E-05,0.000200237,4.19E-05,0.508319732,45612
4.40E-18,6.42E-17,2.23E-17,0.527560917,30060
1.83E-42,2.71E-41,7.66E-42,0.539745403,30060
9.06E-17,1.26E-15,4.46E-16,0.524157932,30060
9.29E-32,3.23E-30,4.81E-31,0.536974813,30060
8.43E-31,3.62E-29,1.27E-29,0.533353463,30060
2.40E-37,3.43E-36,1.13E-36,0.536511986,30060
2.30E-32,6.83E-31,1.18E-31,0.533474839,30060
3.19E-27,1.13E-25,1.72E-26,0.531856512,30060
5.48E-36,7.21E-35,2.66E-35,0.535362579,30060
1.18E-14,2.01E-13,5.46E-14,0.522991196,30060
2.87E-18,4.21E-17,1.46E-17,0.526150814,30060
0.002020944,0.013605892,0.003797366,0.509552474,30060
3.17E-72,1.15E-71,4.20E-72,0.550813516,30060
2.56E-10,3.57E-09,9.68E-10,0.521348903,30060
8.16E-106,1.52E-106,5.86E-107,0.566181529,30060
1.85E-20,2.81E-19,9.77E-20,0.531150016,30060
1.58E-39,2.51E-38,7.10E-39,0.539046569,30060
7.67E-28,3.13E-26,4.12E-27,0.535099501,30060
1.71E-48,1.68E-47,6.00E-48,0.5444202,30060
1.44E-25,3.33E-24,7.81E-25,0.531612226,30060
5.15E-24,9.17E-23,2.78E-23,0.528262171,30060
2.20E-13,4.74E-12,9.68E-13,0.523150885,30060
5.01E-58,2.14E-56,7.70E-57,0.545210361,30060
4.48E-44,5.67E-43,1.79E-43,0.54211544,30060
3.02E-08,2.85E-07,9.86E-08,0.519724992,30060
2.27E-43,3.09E-42,9.25E-43,0.54356446,30060
2.51E-30,1.16E-28,4.08E-29,0.52997625,30060
1.06E-06,9.14E-06,3.01E-06,0.514906239,30060
4.06E-15,6.24E-14,1.91E-14,0.524437035,30060
1.61E-07,1.48E-06,4.96E-07,0.51583059,30060
8.69E-68,3.71E-67,1.42E-67,0.557273358,30060
3.879366581,5.859531546,1.998600065,0.503664199,100080
2.86E-40,4.61E-39,1.27E-39,0.537795158,30060
1.07E-36,1.47E-35,5.13E-36,0.535331108,30060
1.11E-95,2.83E-95,1.04E-95,0.561089862,30060
1.54E-08,1.46E-07,5.14E-08,0.515334717,30060
6.00E-47,6.19E-46,2.20E-46,0.536950579,30060
3.23E-17,4.63E-16,1.61E-16,0.531008044,30060
5.56E-63,8.17E-62,1.12E-62,0.549881867,30060
2.98E-64,3.09E-63,5.70E-64,0.547947152,30060
9.92E-40,1.59E-38,4.44E-39,0.541957695,30060
5.34E-40,8.57E-39,2.37E-39,0.536726412,30060
5.48E-36,7.21E-35,2.66E-35,0.532630072,30060
2.86E-40,4.61E-39,1.27E-39,0.532630072,30060
0.011003622,0.035390019,0.014328577,0.513088835,45612
9.06E-17,1.26E-15,4.46E-16,0.524955475,30060
5.42E-14,1.06E-12,2.45E-13,0.523907083,30060
1.36E-12,3.07E-11,5.78E-12,0.523365594,30060
7.98E-10,9.49E-09,2.92E-09,0.518780261,30060
4.06E-20,6.14E-19,2.13E-19,0.530710228,30060
5.51E-29,2.65E-27,9.27E-28,0.535922982,30060
2.70E-59,1.19E-58,4.34E-59,0.546186314,30060
7.22E-05,0.000590901,0.000144269,0.511742101,37836
8.20E-41,1.31E-39,3.58E-40,0.533082412,30060
9.90E-06,7.59E-05,2.55E-05,0.517485738,30060
4.31E-12,9.42E-11,1.79E-11,0.51761438,30060
2.42E-09,2.50E-08,8.60E-09,0.518556712,30060
9.90E-33,2.66E-31,5.07E-32,0.530501258,30060
9.90E-33,2.66E-31,5.07E-32,0.535108749,30060
0.002754208,0.018036507,0.005060388,0.51689667,30060
1.268015459,2.098869297,0.715972041,0.507781928,100080
6.41E-31,2.69E-29,9.48E-30,0.538981602,30060
1.91E-14,3.40E-13,8.75E-14,0.521755247,30060
2.69E-21,3.88E-20,1.43E-20,0.524953226,30060
7.79E-50,8.75E-49,2.61E-49,0.539026411,30060
2.66E-19,3.97E-18,1.38E-18,0.524629407,30060
1.10E-19,1.66E-18,5.76E-19,0.526581031,30060
6.14E-49,5.94E-48,2.12E-48,0.542008949,30060
3.28E-10,4.41E-09,1.23E-09,0.521442569,30060
1.66E-29,8.11E-28,2.84E-28,0.532096941,30060
6.21E-16,8.97E-15,2.99E-15,0.524808243,30060
2.91E-17,4.18E-16,1.45E-16,0.526828783,30060
2.78E-10,3.83E-09,1.05E-09,0.517533847,30060
4.08E-53,8.56E-52,1.22E-52,0.545918454,30060
1.58E-38,2.41E-37,7.26E-38,0.537948939,30060
4.99E-34,9.53E-33,2.51E-33,0.534327334,30060
4.25E-31,1.72E-29,2.22E-30,0.531229507,30060
1.68E-15,2.37E-14,7.97E-15,0.527429662,30060
1.91E-14,3.40E-13,8.75E-14,0.523907083,30060
1.91E-96,4.79E-96,1.76E-96,0.560028513,30060
6.38E-78,1.74E-77,6.39E-78,0.55186431,30060
1.46E-30,6.50E-29,2.29E-29,0.531743604,30060
2.47E-140,3.40E-141,1.32E-141,0.571536943,30060
6.13E-12,1.31E-10,2.53E-11,0.522536456,30060
1.32E-10,2.02E-09,5.09E-10,0.518637554,30060
7.98E-10,9.49E-09,2.92E-09,0.51902977,30060
2.13E-31,8.08E-30,1.11E-30,0.535290889,30060
4.37E-08,4.10E-07,1.41E-07,0.520549541,30060
0.001073299,0.007525408,0.002107786,0.51371309,30060
7.90E-13,1.78E-11,3.40E-12,0.5172044,30060
7.97E-12,1.67E-10,3.27E-11,0.519224977,30060
6.27E-10,7.71E-09,2.31E-09,0.519573718,30060
8.21E-25,1.57E-23,4.45E-24,0.530187733,30060
1.67E-30,7.52E-29,2.65E-29,0.535622834,30060
1.25E-15,1.82E-14,5.95E-15,0.522839111,30060
5.27E-11,9.08E-10,2.07E-10,0.525730861,30060
3.44E-82,9.06E-82,2.76E-82,0.559565172,30060
2.28E-69,9.50E-69,3.46E-69,0.550025136,30060
1.85E-20,2.81E-19,9.77E-20,0.527591133,30060
3.58E-17,5.14E-16,1.78E-16,0.525790974,30060
3.19E-18,4.68E-17,1.62E-17,0.526262749,30060
1.42E-52,2.66E-51,4.32E-52,0.542602247,30060
1.77E-12,4.00E-11,7.52E-12,0.517258706,30060
8.73E-45,1.02E-43,3.42E-44,0.541907568,30060
9.13E-74,3.08E-73,1.12E-73,0.549458519,30060
1.17E-46,1.22E-45,4.35E-46,0.542611662,30060
1.01E-69,4.14E-69,1.50E-69,0.549947077,30060
2.81E-26,7.80E-25,1.52E-25,0.532311821,30060
0.004985579,0.016361664,0.005588496,0.508054947,100080
8.37E-38,1.23E-36,3.92E-37,0.536783507,30060
4.63E-39,7.26E-38,2.11E-38,0.537518822,30060
2.08E-20,3.15E-19,1.09E-19,0.527033624,30060
6.65E-34,1.31E-32,3.34E-33,0.535635848,30060
7.35E-31,3.12E-29,1.10E-29,0.532624192,30060
1.70E-10,2.50E-09,6.48E-10,0.519349994,30060
5.34E-27,1.79E-25,2.88E-26,0.532836837,30060
0.000420668,0.003020063,0.000759662,0.51082795,37836
4.48E-15,6.94E-14,2.10E-14,0.523365594,30060
9.97E-39,1.54E-37,4.57E-38,0.538930807,30060
5.83E-83,1.55E-82,4.50E-83,0.552690904,30060
1.44E-25,3.33E-24,7.81E-25,0.53025868,30060
3.95E-12,8.66E-11,1.65E-11,0.521647801,30060
2.08E-18,3.06E-17,1.06E-17,0.529847578,30060
1.18E-14,2.01E-13,5.46E-14,0.525737953,30060
6.11E-07,5.40E-06,1.78E-06,0.516862093,30060
1.73E-14,3.06E-13,7.96E-14,0.523442556,30060
1.02E-33,2.11E-32,5.15E-33,0.539267121,30060
1.49E-116,2.43E-117,6.41E-118,0.566190021,30060
1.18E-20,1.80E-19,6.24E-20,0.526592558,30060
4.67E-05,0.000323317,0.00011101,0.513350023,30060
4.24E-33,1.03E-31,2.16E-32,0.538292418,30060
2.10E-25,4.64E-24,1.14E-24,0.532239879,30060
3.17E-11,5.80E-10,1.26E-10,0.517779711,30060
9.91E-26,2.38E-24,5.36E-25,0.529226455,30060
1.41E-68,6.12E-68,2.23E-68,0.548970663,30060
0.000144089,0.001018058,0.000321235,0.520079692,30060
5.69E-54,1.43E-52,5.08E-53,0.546978515,30060
3.98E-23,6.67E-22,2.15E-22,0.53085288,30060
5.34E-21,8.15E-20,2.83E-20,0.527662875,30060
5.71E-09,5.73E-08,1.97E-08,0.517560244,30060
7.41E-30,3.57E-28,1.26E-28,0.532024906,30060
9.44E-24,1.65E-22,5.10E-23,0.527052598,30060
0.006783103,0.039896273,0.011635478,0.511300198,30060
1.73E-07,1.58E-06,5.31E-07,0.517041767,30060
1.39E-06,1.18E-05,3.91E-06,0.518906509,30060
1.10E-19,1.66E-18,5.76E-19,0.533137769,30060
3.69E-35,5.36E-34,1.82E-34,0.535705923,30060
2.80E-24,4.72E-23,1.52E-23,0.528266136,30060
4.53E-09,4.58E-08,1.57E-08,0.518906509,30060
1.64E-46,1.71E-45,6.10E-46,0.542733793,30060
1.18E-34,1.93E-33,5.86E-34,0.534150829,30060
7.28E-58,3.12E-56,1.12E-56,0.550789566,30060
3.26E-59,1.47E-58,5.35E-59,0.545874326,30060
4.57E-40,7.34E-39,2.03E-39,0.536496992,30060
1.72E-58,9.31E-58,3.38E-58,0.547947152,30060
3.31E-12,7.32E-11,1.38E-11,0.524419652,30060
9.01E-42,1.39E-40,3.84E-41,0.53557166,30060
2.10E-14,3.77E-13,9.61E-14,0.525490085,30060
1.15E-13,2.38E-12,5.11E-13,0.529633724,30060
3.58E-24,5.88E-23,1.93E-23,0.532593078,30060
2.19E-24,3.78E-23,1.19E-23,0.529411686,30060
3.67E-05,0.00025782,8.82E-05,0.517652678,30060
9.92E-40,1.59E-38,4.44E-39,0.536162553,30060
2.91E-20,4.40E-19,1.53E-19,0.530472371,30060
2.89E-13,6.34E-12,1.27E-12,0.521583008,30060
5.71E-19,8.48E-18,2.94E-18,0.52725949,30060
6.32E-06,4.98E-05,1.66E-05,0.517766597,30060
1.41E-56,5.64E-55,2.01E-55,0.542023477,30060
7.35E-31,3.12E-29,1.10E-29,0.53247195,30060
7.76E-09,7.72E-08,2.65E-08,0.51925339,30060
3.52E-36,4.68E-35,1.70E-35,0.534334264,30060
1.85E-49,1.95E-48,6.26E-49,0.53588306,30060
1.58E-34,2.66E-33,7.85E-34,0.533305332,30060
1.57E-92,3.27E-92,4.93E-93,0.560028513,30060
1.91E-30,8.69E-29,3.06E-29,0.540910898,30060
2.10E-63,2.75E-62,4.17E-63,0.546261407,30060
7.70E-69,3.29E-68,1.20E-68,0.553839498,30060
2.48E-24,4.22E-23,1.34E-23,0.530883747,30060
0.002485438,0.016435684,0.004600958,0.514723567,30060
1.91E-30,8.69E-29,3.06E-29,0.535257404,30060
1.34E-24,2.44E-23,7.27E-24,0.527286193,30060
1.54E-19,2.30E-18,8.00E-19,0.531247688,30060
5.71E-09,5.73E-08,1.97E-08,0.521999194,30060
5.96E-43,8.46E-42,2.46E-42,0.540940349,30060
8.13E-23,1.33E-21,4.38E-22,0.527677862,30060
9.48E-12,1.96E-10,3.88E-11,0.523790547,30060
8.02E-15,1.32E-13,3.73E-14,0.526906375,30060
1.04E-76,3.02E-76,1.11E-76,0.556706283,30060
8.80E-56,3.15E-54,1.12E-54,0.538758698,30060
1.23E-31,4.39E-30,6.36E-31,0.536159397,30060
1.96E-70,7.78E-70,2.83E-70,0.546692634,30060
4.36E-49,4.37E-48,1.50E-48,0.545540651,30060
0.977290751,1.675644484,0.571626889,0.505069702,100080
4.94E-15,7.73E-14,2.31E-14,0.526293824,30060
1.07E-21,1.59E-20,5.71E-21,0.530317519,30060
1.57E-14,2.75E-13,7.25E-14,0.519415798,30060
7.92E-48,7.95E-47,2.83E-47,0.540400367,30060
8.13E-23,1.33E-21,4.38E-22,0.535225304,30060
1.72E-24,3.04E-23,9.30E-24,0.535596322,30060
3.75E-34,6.92E-33,1.88E-33,0.536518923,30060
3.03E-12,6.72E-11,1.27E-11,0.526273565,30060
2.54E-14,4.64E-13,1.16E-13,0.526408296,30060
5.37E-64,5.96E-63,1.04E-63,0.546744309,30060
2.58E-18,3.78E-17,1.31E-17,0.52267397,30060
4.08E-14,7.79E-13,1.85E-13,0.521351553,30060
1.92E-26,5.57E-25,1.04E-25,0.528070533,30060
1.68E-18,2.47E-17,8.59E-18,0.529812741,30060
0.003552365,0.022655855,0.006404859,0.516803242,30060
1.03E-11,2.12E-10,4.22E-11,0.52302114,30060
1.38E-13,2.90E-12,6.14E-13,0.52232268,30060
1.31E-22,2.09E-21,7.01E-22,0.530342713,30060
3.05E-25,6.47E-24,1.65E-24,0.534246686,30060
4.70E-08,4.41E-07,1.51E-07,0.521609248,30060
4.65E-26,1.22E-24,2.52E-25,0.531554767,30060
3.17E-13,6.98E-12,1.39E-12,0.525832902,30060
1.27E-30,5.62E-29,1.98E-29,0.536908746,30060
4.56E-24,7.32E-23,2.47E-23,0.526886606,30060
4.97E-07,4.42E-06,1.52E-06,0.520523342,30060
2.45E-64,2.48E-63,4.67E-64,0.548890518,30060
3.69E-35,5.36E-34,1.82E-34,0.536862491,30060
0.000228348,0.0016306,0.000495297,0.511658195,30060
7.84E-08,7.30E-07,2.48E-07,0.514658253,30060
9.90E-06,7.59E-05,2.55E-05,0.513595936,30060
5.48E-36,7.21E-35,2.66E-35,0.538548562,30060
4.94E-15,7.73E-14,2.31E-14,0.524088688,30060
5.16E-92,9.81E-92,1.64E-92,0.556758212,30060
1.77E-12,4.00E-11,7.52E-12,0.522570235,30060
5.64E-48,5.63E-47,2.01E-47,0.53986268,30060
3.97E-17,5.69E-16,1.97E-16,0.527008248,30060
2.41E-13,5.23E-12,1.06E-12,0.521862769,30060
1.85E-20,2.81E-19,9.77E-20,0.526886606,30060
4.31E-30,2.04E-28,7.19E-29,0.53779407,30060
6.86E-16,9.92E-15,3.30E-15,0.525421009,30060
3.40E-16,4.86E-15,1.65E-15,0.526150814,30060
1.94E-46,2.03E-45,7.23E-46,0.539595564,30060
1.10E-19,1.66E-18,5.76E-19,0.528197329,30060
1.19E-24,2.18E-23,6.43E-24,0.528040366,30060
2.04E-71,7.73E-71,2.82E-71,0.551912501,30060
8.05E-07,7.03E-06,2.32E-06,0.512957021,30060
2.06E-35,2.86E-34,1.01E-34,0.538689138,30060
1.77E-09,1.89E-08,6.33E-09,0.517533847,30060
1.29E-09,1.44E-08,4.65E-09,0.526592558,30060
9.53E-22,1.42E-20,5.09E-21,0.524024017,30060
4.18E-65,3.46E-64,7.69E-65,0.548756199,30060
4.83E-29,2.33E-27,8.15E-28,0.531003338,30060
7.89E-14,1.59E-12,3.54E-13,0.521351553,30060
3.95E-18,5.78E-17,2.01E-17,0.523790547,30060
7.34E-39,1.14E-37,3.35E-38,0.541004931,30060
1.72E-58,9.31E-58,3.38E-58,0.545667673,30060
5.08E-43,7.15E-42,2.09E-42,0.539352985,30060
1.30E-07,1.20E-06,4.03E-07,0.51689667,30060
1.72E-93,4.52E-93,1.66E-93,0.558683051,30060
0.008505008,0.020688208,0.00859353,0.51106383,76734
2.80E-24,4.72E-23,1.52E-23,0.531008044,30060
1.16E-39,1.85E-38,5.19E-39,0.537930885,30060
0.001728182,0.011775866,0.003283599,0.51030684,30060
6.24E-11,1.05E-09,2.44E-10,0.523188647,30060
1.15E-13,2.38E-12,5.11E-13,0.521291221,30060
1.33E-42,1.94E-41,5.54E-42,0.537913284,30060
4.40E-05,0.000305583,0.000104833,0.512077078,30060
1.11E-29,5.40E-28,1.89E-28,0.529979397,30060
3.28E-10,4.41E-09,1.23E-09,0.516981399,30060
6.74E-63,1.02E-61,1.37E-62,0.553839498,30060
9.91E-26,2.38E-24,5.36E-25,0.53315297,30060
4.74E-59,2.22E-58,8.09E-59,0.54875602,30060
0.140382384,0.337555647,0.11521578,0.503856035,100080
0.002021676,0.004797507,0.002344756,0.509517182,68958
1.94E-67,9.29E-67,3.22E-67,0.550813516,30060
3.05E-05,0.000217281,7.41E-05,0.514391751,30060
5.12E-41,8.16E-40,2.22E-40,0.543405318,30060
7.09E-47,7.34E-46,2.61E-46,0.544401696,30060
3.98E-05,0.000326836,8.21E-05,0.512077078,37836
2.37E-67,1.16E-66,3.95E-67,0.548246728,30060
2.76E-45,3.06E-44,1.07E-44,0.537718689,30060
7.36E-36,1.01E-34,3.58E-35,0.536707371,30060
1.14E-08,1.09E-07,3.84E-08,0.520653278,30060
1.91E-30,8.69E-29,3.06E-29,0.53530776,30060
1.07E-36,1.47E-35,5.13E-36,0.540534203,30060
1.29E-27,5.01E-26,6.94E-27,0.52743132,30060
7.29E-49,7.07E-48,2.52E-48,0.545123538,30060
6.70E-05,0.000452414,0.00015608,0.510834381,30060
1.11E-16,1.56E-15,5.46E-16,0.524701018,30060
4.74E-22,7.26E-21,2.54E-21,0.527339912,30060
1.98E-05,0.000145122,4.92E-05,0.520409012,30060
8.21E-29,3.89E-27,1.36E-27,0.532921871,30060
2.71E-46,2.68E-45,1.01E-45,0.542733793,30060
4.06E-15,6.24E-14,1.91E-14,0.52508228,30060
4.18E-10,5.44E-09,1.56E-09,0.51962882,30060
2.93E-56,1.13E-54,4.03E-55,0.540785208,30060
5.08E-20,7.66E-19,2.66E-19,0.531247688,30060
2.47E-26,6.97E-25,1.34E-25,0.531938473,30060
1.51E-32,4.27E-31,7.75E-32,0.539269129,30060
2.77E-12,6.17E-11,1.16E-11,0.521541359,30060
9.42E-21,1.43E-19,4.98E-20,0.529907923,30060
0.004460754,0.012985312,0.005667756,0.508986456,53406
2.69E-28,1.19E-26,4.16E-27,0.53160533,30060
5.01E-25,1.01E-23,2.71E-24,0.533685562,30060
2.64E-22,4.13E-21,1.42E-21,0.524222409,30060
4.94E-15,7.73E-14,2.31E-14,0.53025694,30060
1.55E-49,1.66E-48,5.25E-49,0.544011128,30060
7.22E-23,1.18E-21,3.89E-22,0.528860664,30060
2.20E-13,4.74E-12,9.68E-13,0.524630775,30060
1.568455344,2.532894523,0.864000888,0.504613824,100080
1.03E-48,1.00E-47,3.57E-48,0.53960098,30060
5.09E-65,4.31E-64,9.40E-65,0.55114014,30060
9.07E-08,8.41E-07,2.85E-07,0.519264139,30060
3.38E-14,6.34E-13,1.54E-13,0.525217138,30060
1.06E-41,1.64E-40,4.50E-41,0.54449452,30060
9.02E-05,0.000627766,0.000206572,0.510652942,30060
1.66E-29,8.11E-28,2.84E-28,0.533747527,30060
0.006783103,0.039896273,0.011635478,0.511991861,30060
6.21E-16,8.97E-15,2.99E-15,0.528807543,30060
3.69E-35,5.36E-34,1.82E-34,0.533041733,30060
2.13E-31,8.08E-30,1.11E-30,0.536949954,30060
2.78E-23,4.72E-22,1.50E-22,0.531605136,30060
5.59E-42,8.54E-41,2.37E-41,0.537984098,30060
1.14E-35,1.58E-34,5.58E-35,0.536033557,30060
5.08E-56,1.89E-54,6.75E-55,0.539460931,30060
1.21E-07,1.12E-06,3.76E-07,0.517126286,30060
6.42E-42,7.26E-41,2.02E-41,0.540809336,30060
2.92E-39,4.61E-38,1.32E-38,0.539595098,30060
9.92E-47,1.03E-45,3.67E-46,0.542008949,30060
5.42E-14,1.06E-12,2.45E-13,0.525066023,30060
